2020-06-06T12:25:54-0300 [-] Creating router ...
2020-06-06T12:25:54-0300 [-] Initializing Router - Number of events: 1
2020-06-06T12:25:54-0300 [-] RouterFactory starting on 8081
2020-06-06T12:26:23-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:23-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:23-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:24-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:25-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:26-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:27-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:28-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:29-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:30-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:31-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:32-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:33-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:34-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:35-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:36-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:37-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:38-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:39-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:40-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:41-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:42-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:43-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:44-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:45-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:46-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:47-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:48-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:49-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:50-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
2020-06-06T12:26:51-0300 [stdout#info] <scinetsim.standarddevice.Router object at 0x7f0a5cb337f0>
